FG time = 3319.44	BG time = 734.587
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0	0
125	0	0
135	0	0
145	0.000602511	0
155	0.000301256	0
165	0.000903767	0
175	0.00241004	0
185	0.00241004	0
195	0.00301256	0
205	0.0027113	0
215	0.0027113	0
225	0.00361507	0
235	0.00391632	0
245	0.00391632	0
255	0.00662762	0
265	0.00692888	0
275	0.00421758	0
285	0.00753139	0
295	0.00692888	0
305	0.00572386	0
315	0.00662762	0
325	0.00662762	0
335	0.00903767	0
345	0.00482009	0
355	0.00723013	0
365	0.00783264	0
375	0.00873641	0
385	0.00482009	0
395	0.00903767	0
405	0.0054226	0
415	0.00753139	0
425	0.00753139	0
435	0.0081339	0
445	0.0054226	0
455	0.00723013	0
465	0.00783264	0
475	0.00632637	0
485	0.00723013	0
495	0.00421758	0
505	0.00331381	0
515	0.00692888	0
525	0.0054226	0
535	0.00602511	0
545	0.00451883	0
555	0.00451883	0
565	0.00632637	0
575	0.00391632	0
585	0.00421758	0
595	0.00331381	0
605	0.00421758	0
615	0.00301256	0
625	0.00180753	0
635	0.00241004	0
645	0.00150628	0
655	0.00391632	0
665	0.000602511	0
675	0.000602511	0
685	0.000602511	0
695	0.00120502	0
705	0.00120502	0
715	0.00120502	0
725	0.000602511	0
735	0.000903767	0
745	0.000301256	0
755	0.000602511	0
765	0.000602511	0
775	0	0
785	0.000301256	0
795	0	0
805	0	0
815	0.000602511	0
825	0	0
835	0	0
845	0	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0	0
955	0	0
965	0	0
975	0	0
985	0	0
995	0	0
1005	0	0
1015	0	0
1025	0	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0	0
1095	0	0
1105	0	0
1115	0	0
1125	0	0
1135	0	0
1145	0	0
1155	0	0
1165	0	0
1175	0	0
1185	0	0
1195	0	0
