16983 1 1 1 1 1 0 1 1
16984 1 1 1 1 1 0 1 1
16985 1 1 1 1 1 0 1 1
16986 1 1 1 1 1 0 1 1
16987 1 1 1 1 1 0 1 1
16988 1 1 1 1 1 0 1 1
16989 1 1 1 1 1 0 1 1
16990 1 1 1 1 1 0 1 1
16991 1 1 1 1 1 0 1 1
16992 1 1 1 1 1 0 1 1
16993 1 1 1 1 1 0 1 1
16994 1 1 1 1 1 0 1 1
16995 1 1 1 1 1 0 1 1
16996 1 1 1 1 1 0 1 1
16997 1 1 1 1 1 0 1 1
16998 1 1 1 1 1 0 1 1
16999 1 1 1 1 1 0 1 1
17000 1 1 1 1 1 0 1 1
17001 1 1 1 1 1 0 1 1
17002 1 1 1 1 1 0 1 1
17003 1 1 1 1 1 0 1 1
17004 1 1 1 1 1 0 1 1
17005 1 1 1 1 1 0 1 1
17006 1 1 1 1 1 0 1 1
17007 1 1 1 1 1 0 1 1
17008 1 1 1 1 1 0 1 1
17009 1 1 1 1 1 0 1 1
17010 1 1 1 1 1 0 1 1
17011 1 1 1 1 1 0 1 1
17012 1 1 1 1 1 0 1 1
17013 1 1 1 1 1 0 1 1
17014 1 1 1 1 1 0 1 1
17015 1 1 1 1 1 0 1 1
17016 1 1 1 1 1 0 1 1
17017 1 1 1 1 1 0 1 1
17018 1 1 1 1 1 0 1 1
17019 1 1 1 1 1 0 1 1
17020 1 1 1 1 1 0 1 1
17021 1 1 1 1 1 0 1 1
17022 1 1 1 1 1 0 1 1
17023 1 1 1 1 1 0 1 1
17024 1 1 1 1 1 0 1 1
17025 1 1 1 1 1 0 1 1
17026 1 1 1 1 1 0 1 1
17027 1 1 1 1 1 0 1 1
17028 1 1 1 1 1 0 1 1
17029 1 1 1 1 1 0 1 1
17030 1 1 1 1 1 0 1 1
17031 1 1 1 1 1 0 1 1
17032 1 1 1 1 1 0 1 1
17033 1 1 1 1 1 0 1 1
17034 1 1 1 1 1 0 1 1
17035 1 1 1 1 1 0 1 1
17036 1 1 1 1 1 0 1 1
17037 1 1 1 1 1 0 1 1
17038 1 1 1 1 1 0 1 1
17039 1 1 1 1 1 0 1 1
17040 1 1 1 1 1 0 1 1
17041 1 1 1 1 1 0 1 1
17042 1 1 1 1 1 0 1 1
17043 1 1 1 1 1 0 1 1
17044 1 1 1 1 1 0 1 1
17045 1 1 1 1 1 0 1 1
17046 1 1 1 1 1 0 1 1
17047 1 1 1 1 1 0 1 1
17048 1 1 1 1 1 0 1 1
17049 1 1 1 1 1 0 1 1
17050 1 1 1 1 1 0 1 1
17051 1 1 1 1 1 0 1 1
17052 1 1 1 1 1 0 1 1
17053 1 1 1 1 1 0 1 1
17054 1 1 1 1 1 0 1 1
17055 1 1 1 1 1 0 1 1
17056 1 1 1 1 1 0 1 1
17057 1 1 1 1 1 0 1 1
17058 1 1 1 1 1 0 1 1
17059 1 1 1 1 1 0 1 1
17060 1 1 1 1 1 0 1 1
17061 1 1 1 1 1 0 1 1
17062 1 1 1 1 1 0 1 1
17063 1 1 1 1 1 0 1 1
17064 1 1 1 1 1 0 1 1
17065 1 1 1 1 1 0 1 1
17066 1 1 1 1 1 0 1 1
17067 1 1 1 1 1 0 1 1
17068 1 1 1 1 1 0 1 1
17069 1 1 1 1 1 0 1 1
17070 1 1 1 1 1 0 1 1
17071 1 1 1 1 1 0 1 1
17072 1 1 1 1 1 0 1 1
17073 1 1 1 1 1 0 1 1
17074 1 1 1 1 1 0 1 1
17075 1 1 1 1 1 0 1 1
17076 1 1 1 1 1 0 1 1
17077 1 1 1 1 1 0 1 1
17078 1 1 1 1 1 0 1 1
17079 1 1 1 1 1 0 1 1
17080 1 1 1 1 1 0 1 1
17081 1 1 1 1 1 0 1 1
17082 1 1 1 1 1 0 1 1
17083 1 1 1 1 1 0 1 1
17084 1 1 1 1 1 0 1 1
17085 1 1 1 1 1 0 1 1
17086 1 1 1 1 1 0 1 1
17087 1 1 1 1 1 0 1 1
17088 1 1 1 1 1 0 1 1
17089 1 1 1 1 1 0 1 1
17090 1 1 1 1 1 0 1 1
17091 1 1 1 1 1 0 1 1
17092 1 1 1 1 1 0 1 1
17093 1 1 1 1 1 0 1 1
17094 1 1 1 1 1 0 1 1
17095 1 1 1 1 1 0 1 1
17096 1 1 1 1 1 0 1 1
17097 1 1 1 1 1 0 1 1
17098 1 1 1 1 1 0 1 1
17099 1 1 1 1 1 0 1 1
17100 1 1 1 1 1 0 1 1
17101 1 1 1 1 1 0 1 1
17102 1 1 1 1 1 0 1 1
17103 1 1 1 1 1 0 1 1
17104 1 1 1 1 1 0 1 1
17105 1 1 1 1 1 0 1 1
17106 1 1 1 1 1 0 1 1
17107 1 1 1 1 1 0 1 1
17108 1 1 1 1 1 0 1 1
17109 1 1 1 1 1 0 1 1
17110 1 1 1 1 1 0 1 1
17111 1 1 1 1 1 0 1 1
17112 1 1 1 1 1 0 1 1
17113 1 1 1 1 1 0 1 1
17114 1 1 1 1 1 0 1 1
17115 1 1 1 1 1 0 1 1
17116 1 1 1 1 1 0 1 1
17117 1 1 1 1 1 0 1 1
17118 1 1 1 1 1 0 1 1
17119 1 1 1 1 1 0 1 1
17120 1 1 1 1 1 0 1 1
17121 1 1 1 1 1 0 1 1
17122 1 1 1 1 1 0 1 1
17123 1 1 1 1 1 0 1 1
17124 1 1 1 1 1 0 1 1
17125 1 1 1 1 1 0 1 1
17126 1 1 1 1 1 0 1 1
17127 1 1 1 1 1 0 1 1
17128 1 1 1 1 1 0 1 1
17129 1 1 1 1 1 0 1 1
17130 1 1 1 1 1 0 1 1
17131 1 1 1 1 1 0 1 1
17132 1 1 1 1 1 0 1 1
17133 1 1 1 1 1 0 1 1
17134 1 1 1 1 1 0 1 1
17135 1 1 1 1 1 0 1 1
17136 1 1 1 1 1 0 1 1
17137 1 1 1 1 1 0 1 1
17138 1 1 1 1 1 0 1 1
17139 1 1 1 1 1 0 1 1
17140 1 1 1 1 1 0 1 1
17141 1 1 1 1 1 0 1 1
17142 1 1 1 1 1 0 1 1
17143 1 1 1 1 1 0 1 1
17144 1 1 1 1 1 0 1 1
17145 1 1 1 1 1 0 1 1
17146 1 1 1 1 1 0 1 1
17147 1 1 1 1 1 0 1 1
17148 1 1 1 1 1 0 1 1
17149 1 1 1 1 1 0 1 1
17150 1 1 1 1 1 0 1 1
17151 1 1 1 1 1 0 1 1
17152 1 1 1 1 1 0 1 1
17153 1 1 1 1 1 0 1 1
17154 1 1 1 1 1 0 1 1
17155 1 1 1 1 1 0 1 1
17156 1 1 1 1 1 0 1 1
17157 1 1 1 1 1 0 1 1
17158 1 1 1 1 1 0 1 1
17159 1 1 1 1 1 0 1 1
17160 1 1 1 1 1 0 1 1
17161 1 1 1 1 1 0 1 1
17162 1 1 1 1 1 0 1 1
17163 1 1 1 1 1 0 1 1
17164 1 1 1 1 1 0 1 1
17165 1 1 1 1 1 0 1 1
17166 1 1 1 1 1 0 1 1
17167 1 1 1 1 1 0 1 1
17168 1 1 1 1 1 0 1 1
17169 1 1 1 1 1 0 1 1
17170 1 1 1 1 1 0 1 1
17171 1 1 1 1 1 0 1 1
17172 1 1 1 1 1 0 1 1
17173 1 1 1 1 1 0 1 1
17174 1 1 1 1 1 0 1 1
17175 1 1 1 1 1 0 1 1
17176 1 1 1 1 1 0 1 1
17177 1 1 1 1 1 0 1 1
17178 1 1 1 1 1 0 1 1
17179 1 1 1 1 1 0 1 1
17180 1 1 1 1 1 0 1 1
17181 1 1 1 1 1 0 1 1
17182 1 1 1 1 1 0 1 1
17183 1 1 1 1 1 0 1 1
17184 1 1 1 1 1 0 1 1
17185 1 1 1 1 1 0 1 1
17186 1 1 1 1 1 0 1 1
17187 1 1 1 1 1 0 1 1
17188 1 1 1 1 1 0 1 1
17189 1 1 1 1 1 0 1 1
17190 1 1 1 1 1 0 1 1
17191 1 1 1 1 1 0 1 1
17192 1 1 1 1 1 0 1 1
17193 1 1 1 1 1 0 1 1
17194 1 1 1 1 1 0 1 1
17195 1 1 1 1 1 0 1 1
17196 1 1 1 1 1 0 1 1
17197 1 1 1 1 1 0 1 1
17198 1 1 1 1 1 0 1 1
17199 1 1 1 1 1 0 1 1
17200 1 1 1 1 1 0 1 1
17201 1 1 1 1 1 0 1 1
17202 1 1 1 1 1 0 1 1
17203 1 1 1 1 1 0 1 1
17204 1 1 1 1 1 0 1 1
17205 1 1 1 1 1 0 1 1
17206 1 1 1 1 1 0 1 1
17207 1 1 1 1 1 0 1 1
17208 1 1 1 1 1 0 1 1
17209 1 1 1 1 1 0 1 1
17210 1 1 1 1 1 0 1 1
17211 1 1 1 1 1 0 1 1
17212 1 1 1 1 1 0 1 1
17213 1 1 1 1 1 0 1 1
17214 1 1 1 1 1 0 1 1
17215 1 1 1 1 1 0 1 1
17216 1 1 1 1 1 0 1 1
17217 1 1 1 1 1 0 1 1
17218 1 1 1 1 1 0 1 1
17219 1 1 1 1 1 0 1 1
17220 1 1 1 1 1 0 1 1
17221 1 1 1 1 1 0 1 1
17222 1 1 1 1 1 0 1 1
17223 1 1 1 1 1 0 1 1
17224 1 1 1 1 1 0 1 1
17225 1 1 1 1 1 0 1 1
17226 1 1 1 1 1 0 1 1
17227 1 1 1 1 1 0 1 1
17228 1 1 1 1 1 0 1 1
17229 1 1 1 1 1 0 1 1
17230 1 1 1 1 1 0 1 1
17231 1 1 1 1 1 0 1 1
17232 1 1 1 1 1 0 1 1
17233 1 1 1 1 1 0 1 1
17234 1 1 1 1 1 0 1 1
17235 1 1 1 1 1 0 1 1
17236 1 1 1 1 1 0 1 1
17237 1 1 1 1 1 0 1 1
17238 1 1 1 1 1 0 1 1
17239 1 1 1 1 1 0 1 1
17240 1 1 1 1 1 0 1 1
17241 1 1 1 1 1 0 1 1
17242 1 1 1 1 1 0 1 1
17243 1 1 1 1 1 0 1 1
17244 1 1 1 1 1 0 1 1
17245 1 1 1 1 1 0 1 1
17246 1 1 1 1 1 0 1 1
17247 1 1 1 1 1 0 1 1
17248 1 1 1 1 1 0 1 1
17249 1 1 1 1 1 0 1 1
17250 1 1 1 1 1 0 1 1
17251 1 1 1 1 1 0 1 1
17252 1 1 1 1 1 0 1 1
17253 1 1 1 1 1 0 1 1
17254 1 1 1 1 1 0 1 1
17255 1 1 1 1 1 0 1 1
17256 1 1 1 1 1 0 1 1
17257 1 1 1 1 1 0 1 1
17258 1 1 1 1 1 0 1 1
17259 1 1 1 1 1 0 1 1
17260 1 1 1 1 1 0 1 1
17261 1 1 1 1 1 0 1 1
17262 1 1 1 1 1 0 1 1
17263 1 1 1 1 1 0 1 1
17264 1 1 1 1 1 0 1 1
17265 1 1 1 1 1 0 1 1
17266 1 1 1 1 1 0 1 1
17267 1 1 1 1 1 0 1 1
17268 1 1 1 1 1 0 1 1
17269 1 1 1 1 1 0 1 1
17270 1 1 1 1 1 0 1 1
17271 1 1 1 1 1 0 1 1
